region,crop,hr,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
PA-708,Lettuce,Tulare Lake,0.75,162.0540372,684.769363,16.01225,157.67023755497755,372.84786991341724,344.6236947790069,1776873.6152882138,1728806.5750679392,9,Good,707.337874076923
PA-708,Onions & Garlic,Tulare Lake,0.75,986.5654233,2882.549818,7.8,979.8923892273981,1236.787904075948,1167.0012579870954,22181827.05475236,22031791.300170768,9,Good,707.337874076923
PA-708,Other Deciduous,Tulare Lake,0.75,9187.34411,2358.861787,3.868333333,8889.060836771785,32175.665617299666,29574.47448455536,83833262.57206555,81111468.36625387,9,Good,707.337874076923
PA-708,Pasture,Tulare Lake,0.75,300.5043649,167.5,5.0,2.3200702339278138e-18,1432.8631971367608,2.0037693518076153e-09,251672.40560375,1.943058820914544e-15,9,Good,707.337874076923
PA-708,Potatoes,Tulare Lake,0.75,339.9763888,444.581011,23.95,335.12686205742386,419.3650083377822,392.7139013277938,3619971.767239552,3568335.3875645916,9,Good,707.337874076923
PA-708,Safflower,Tulare Lake,0.75,15.49429538,565.3467595,1.069333333,9.592118275620494e-19,37.06712335220347,2.003769330657053e-09,9366.985392310376,5.798858842269636e-16,9,Good,707.337874076923
PA-708,Tomato Processing,Tulare Lake,0.75,766.0172503,100.1550886,56.328,639.5760538650048,1700.7161993979078,1348.991131791523,4321513.7644717125,3608191.224312067,9,Good,707.337874076923
PA-708,Truck Crops,Tulare Lake,0.75,783.1658511,1276.630474,15.81926667,770.5340090290997,1445.2186432370322,1350.8129820618399,15816314.663704086,15561210.09205434,9,Good,707.337874076923
PA-708,Vineyard,Tulare Lake,0.75,10844.70239,1575.156004,12.05608017,10663.177785716354,43475.5007096152,40610.394225511576,205943143.93877026,202495954.11612588,9,Good,707.337874076923
PA-708,Alfalfa,Tulare Lake,0.8,13617.37082,277.7988945,8.566,6.266955299960781e-11,61612.21555569106,6.0371583596635695e-09,32404240.53518306,1.4913005575563042e-07,2,Good,541.3493722205066
PA-708,Almonds & Pistachios,Tulare Lake,0.8,266819.4854,5254.957539,1.2765,237371.8882773544,1005313.8636349537,849644.0393378363,1789812647.201941,1592279540.9492047,2,Good,541.3493722205066
PA-708,Citrus & Subtropical,Tulare Lake,0.8,5028.220857,1062.045455,16.13,4971.297579872159,18144.001651780334,17041.66772021565,86137411.61063756,85162270.72251184,2,Good,541.3493722205066
PA-708,Corn,Tulare Lake,0.8,11459.7622,253.0253431,19.8995,10878.854208241333,26133.269616940786,23568.117839246435,57700794.41860702,54775877.47673604,2,Good,541.3493722205066
PA-708,Cotton,Tulare Lake,0.8,6101.235793,3766.024208,0.776,1835.083244988346,22875.373797909342,6536.266647403769,17830463.715439565,5362911.109273333,2,Good,541.3493722205066
PA-708,Cucurbits,Tulare Lake,0.8,302.5489449,829.3999693,16.1025,301.60276943241433,738.864529795333,699.7261450003616,4040666.113564128,4028029.5494187046,2,Good,541.3493722205066
PA-708,Dry Beans,Tulare Lake,0.8,75.7249257,1204.529622,1.604,16.345081335162487,145.37535938161253,29.810045073412613,146305.51747155614,31579.767966092855,2,Good,541.3493722205066
PA-708,Grain,Tulare Lake,0.8,7474.609625,299.3468083,2.38,7549.355796663193,5348.266748150671,5131.661920636323,5325251.27218666,5378503.83863631,2,Good,541.3493722205066
PA-708,Lettuce,Tulare Lake,0.8,162.0540372,684.769363,16.01225,159.22036540297913,372.84786991341724,348.0118471359762,1776873.6152882138,1745803.2591433763,2,Good,541.3493722205066
PA-708,Onions & Garlic,Tulare Lake,0.8,986.5654233,2882.549818,7.8,983.5812738838225,1236.787904075948,1171.394529213597,22181827.05475236,22114731.77177176,2,Good,541.3493722205066
PA-708,Other Deciduous,Tulare Lake,0.8,9187.34411,2358.861787,3.868333333,8985.116579266707,32175.665617299666,29894.058089360413,83833262.57206555,81987963.92206597,2,Good,541.3493722205066
PA-708,Pasture,Tulare Lake,0.8,300.5043649,167.5,5.0,1.4273887886448545e-18,1432.8631971367608,5.373160986169576e-09,251672.40560375,1.1954381104900655e-15,2,Good,541.3493722205066
PA-708,Potatoes,Tulare Lake,0.8,339.9763888,444.581011,23.95,337.87860957080676,419.3650083377822,395.9384996080379,3619971.767239552,3597635.2114264118,2,Good,541.3493722205066
PA-708,Safflower,Tulare Lake,0.8,15.49429538,565.3467595,1.069333333,2.8377930087879532e-18,37.06712335220347,5.373160994967413e-09,9366.985392310376,1.7155711187763138e-15,2,Good,541.3493722205066
PA-708,Tomato Processing,Tulare Lake,0.8,766.0172503,100.1550886,56.328,686.7196448894721,1700.7161993979078,1448.4261963636598,4321513.7644717125,3874153.482262618,2,Good,541.3493722205066
PA-708,Truck Crops,Tulare Lake,0.8,783.1658511,1276.630474,15.81926667,775.4500359685899,1445.2186432370322,1359.431203886402,15816314.663704086,15660491.015579049,2,Good,541.3493722205066
